"","vehicle","model","region","season","month","year","distance","efficiency","kwh"
"18138","5c9051ce","Nissan Leaf (24 kWh) 2011-2012","Manawatu","Winter",8,2019,137,4.6,29.8
"18139","acda1f04","Nissan Leaf (24 kWh) 2013-2016","Auckland","Summer",2,2019,664,7.3,91
"18140","acda1f04","Nissan Leaf (24 kWh) 2013-2016","Auckland","Autumn",3,2019,872,8.3,105.1
"18141","acda1f04","Nissan Leaf (24 kWh) 2013-2016","Auckland","Autumn",4,2019,591,7.8,75.8
"18142","acda1f04","Nissan Leaf (24 kWh) 2013-2016","Auckland","Autumn",5,2019,667,7.6,87.8
"18143","acda1f04","Nissan Leaf (24 kWh) 2013-2016","Auckland","Winter",6,2019,730,7.3,100
"18144","acda1f04","Nissan Leaf (24 kWh) 2013-2016","Auckland","Winter",7,2019,733,7.4,99.1
"18145","acda1f04","Nissan Leaf (24 kWh) 2013-2016","Auckland","Winter",8,2019,481,6.8,70.7
"18146","acda1f04","Nissan Leaf (24 kWh) 2013-2016","Auckland","Spring",9,2019,341,7.8,43.7
"18147","acda1f04","Nissan Leaf (24 kWh) 2013-2016","Auckland","Spring",10,2019,558,7.4,75.4
"18148","acda1f04","Nissan Leaf (24 kWh) 2013-2016","Auckland","Spring",11,2019,891,8.2,108.7
"18149","acda1f04","Nissan Leaf (24 kWh) 2013-2016","Auckland","Summer",12,2019,626,8,78.2
"18150","acda1f04","Nissan Leaf (24 kWh) 2013-2016","Auckland","Summer",1,2020,517,7.8,66.3
"18151","acda1f04","Nissan Leaf (24 kWh) 2013-2016","Auckland","Summer",2,2020,616,7.7,80
"18152","acda1f04","Nissan Leaf (24 kWh) 2013-2016","Auckland","Autumn",3,2020,535,7.1,75.4
"18153","acda1f04","Nissan Leaf (24 kWh) 2013-2016","Auckland","Autumn",4,2020,270,7.3,37
"18154","acda1f04","Nissan Leaf (24 kWh) 2013-2016","Auckland","Autumn",5,2020,639,7.2,88.8
"18155","acda1f04","Nissan Leaf (24 kWh) 2013-2016","Auckland","Winter",6,2020,721,7,103
"18156","acda1f04","Nissan Leaf (24 kWh) 2013-2016","Auckland","Winter",7,2020,693,7.2,96.2
"18157","acda1f04","Nissan Leaf (24 kWh) 2013-2016","Auckland","Winter",8,2020,484,7.4,65.4
"18158","acda1f04","Nissan Leaf (24 kWh) 2013-2016","Auckland","Spring",9,2020,703,7.6,92.5
"18159","acda1f04","Nissan Leaf (24 kWh) 2013-2016","Auckland","Spring",10,2020,679,7.7,88.2
"18160","acda1f04","Nissan Leaf (24 kWh) 2013-2016","Auckland","Spring",11,2020,697,7.8,89.4
"18161","acda1f04","Nissan Leaf (24 kWh) 2013-2016","Auckland","Summer",12,2020,290,8.3,34.9
"18162","acda1f04","Nissan Leaf (24 kWh) 2013-2016","Auckland","Autumn",3,2021,767,7.6,100.9
"18163","acda1f04","Nissan Leaf (24 kWh) 2013-2016","Auckland","Autumn",4,2021,571,7.9,72.3
"18164","acda1f04","Nissan Leaf (24 kWh) 2013-2016","Auckland","Autumn",5,2021,894,7.7,116.1
"18165","acda1f04","Nissan Leaf (24 kWh) 2013-2016","Auckland","Winter",6,2021,894,7.6,117.6
"18166","acda1f04","Nissan Leaf (24 kWh) 2013-2016","Auckland","Winter",7,2021,699,7.4,94.5
"18167","acda1f04","Nissan Leaf (24 kWh) 2013-2016","Auckland","Winter",8,2021,369,7.5,49.2
"18168","acda1f04","Nissan Leaf (24 kWh) 2013-2016","Auckland","Spring",9,2021,283,7.7,36.8
"18169","acda1f04","Nissan Leaf (24 kWh) 2013-2016","Auckland","Spring",10,2021,646,7.4,87.3
"18170","acda1f04","Nissan Leaf (24 kWh) 2013-2016","Auckland","Spring",11,2021,985,7.8,126.3
"18171","acda1f04","Nissan Leaf (24 kWh) 2013-2016","Auckland","Summer",12,2021,373,7.8,47.8
"18172","acda1f04","Nissan Leaf (24 kWh) 2013-2016","Auckland","Summer",1,2022,409,7.7,53.1
"18173","acda1f04","Nissan Leaf (24 kWh) 2013-2016","Auckland","Autumn",5,2022,1095,7,156.4
"18174","acda1f04","Nissan Leaf (24 kWh) 2013-2016","Auckland","Winter",6,2022,0,7,0
"18175","acda1f04","Nissan Leaf (24 kWh) 2013-2016","Auckland","Winter",7,2022,744,6.9,107.8
"18176","acda1f04","Nissan Leaf (24 kWh) 2013-2016","Auckland","Winter",8,2022,1101,7.3,150.8
"18177","acda1f04","Nissan Leaf (24 kWh) 2013-2016","Auckland","Spring",9,2022,0,7.5,0
"18178","45b82b56","Nissan Leaf (24 kWh) 2011-2012","Auckland","Winter",8,2018,450,5.3,84.9
"18179","45b82b56","Nissan Leaf (24 kWh) 2011-2012","Auckland","Spring",9,2018,343,5.4,63.5
"18180","45b82b56","Nissan Leaf (24 kWh) 2011-2012","Auckland","Spring",10,2018,421,5.7,73.9
"18181","45b82b56","Nissan Leaf (24 kWh) 2011-2012","Auckland","Spring",11,2018,499,6.7,74.5
"18182","45b82b56","Nissan Leaf (24 kWh) 2011-2012","Auckland","Summer",12,2018,461,6.6,69.8
"18183","45b82b56","Nissan Leaf (24 kWh) 2011-2012","Auckland","Summer",1,2019,499,6.4,78
"18184","45b82b56","Nissan Leaf (24 kWh) 2011-2012","Auckland","Summer",2,2019,395,6.4,61.7
"18185","45b82b56","Nissan Leaf (24 kWh) 2011-2012","Auckland","Autumn",3,2019,318,6.4,49.7
"18186","45b82b56","Nissan Leaf (24 kWh) 2011-2012","Auckland","Autumn",4,2019,414,6.2,66.8
"18187","45b82b56","Nissan Leaf (24 kWh) 2011-2012","Auckland","Autumn",5,2019,168,6.2,27.1
"18188","45b82b56","Nissan Leaf (24 kWh) 2011-2012","Auckland","Winter",6,2019,298,6.1,48.9
"18189","45b82b56","Nissan Leaf (24 kWh) 2011-2012","Auckland","Winter",7,2019,543,6,90.5
"18190","45b82b56","Nissan Leaf (24 kWh) 2011-2012","Auckland","Winter",8,2019,300,6,50
"18191","45b82b56","Nissan Leaf (24 kWh) 2011-2012","Auckland","Spring",9,2019,332,6,55.3
"18192","45b82b56","Nissan Leaf (24 kWh) 2011-2012","Auckland","Spring",10,2019,534,6,89
"18193","45b82b56","Nissan Leaf (24 kWh) 2011-2012","Auckland","Spring",11,2019,352,6,58.7
"18194","45b82b56","Nissan Leaf (24 kWh) 2011-2012","Auckland","Summer",12,2019,184,6,30.7
"18195","45b82b56","Nissan Leaf (24 kWh) 2011-2012","Auckland","Summer",1,2020,406,6,67.7
"18196","45b82b56","Nissan Leaf (24 kWh) 2011-2012","Auckland","Summer",2,2020,278,6,46.3
"18197","45b82b56","Nissan Leaf (24 kWh) 2011-2012","Auckland","Autumn",3,2020,581,6.1,95.2
"18198","45b82b56","Nissan Leaf (24 kWh) 2011-2012","Auckland","Autumn",4,2020,134,6.1,22
"18199","45b82b56","Nissan Leaf (24 kWh) 2011-2012","Auckland","Autumn",5,2020,306,6,51
"18200","45b82b56","Nissan Leaf (24 kWh) 2011-2012","Auckland","Winter",6,2020,355,6,59.2
"18201","45b82b56","Nissan Leaf (24 kWh) 2011-2012","Auckland","Winter",7,2020,439,6,73.2
"18202","45b82b56","Nissan Leaf (24 kWh) 2011-2012","Auckland","Winter",8,2020,268,6,44.7
"18203","45b82b56","Nissan Leaf (24 kWh) 2011-2012","Auckland","Spring",9,2020,150,6,25
"18204","45b82b56","Nissan Leaf (24 kWh) 2011-2012","Auckland","Spring",10,2020,266,5.7,46.7
"18205","97b43922","Nissan Leaf (24 kWh) 2013-2016","Hawkes Bay","Spring",9,2018,916,7.9,115.9
"18206","97b43922","Nissan Leaf (24 kWh) 2013-2016","Hawkes Bay","Spring",10,2018,543,8,67.9
"18207","97b43922","Nissan Leaf (24 kWh) 2013-2016","Hawkes Bay","Spring",11,2018,1010,8.7,116.1
"18208","97b43922","Nissan Leaf (24 kWh) 2013-2016","Hawkes Bay","Summer",12,2018,873,8.1,107.8
"18209","97b43922","Nissan Leaf (24 kWh) 2013-2016","Hawkes Bay","Summer",1,2019,1535,7.7,199.4
"18210","97b43922","Nissan Leaf (24 kWh) 2013-2016","Hawkes Bay","Autumn",4,2019,715,7.8,91.7
"18211","97b43922","Nissan Leaf (24 kWh) 2013-2016","Hawkes Bay","Autumn",5,2019,1408,7.8,180.5
"18212","97b43922","Nissan Leaf (24 kWh) 2013-2016","Hawkes Bay","Winter",6,2019,993,7.7,129
"18213","97b43922","Nissan Leaf (24 kWh) 2013-2016","Hawkes Bay","Spring",11,2019,961,7.6,126.4
"18214","97b43922","Nissan Leaf (24 kWh) 2013-2016","Hawkes Bay","Summer",2,2020,1007,8.8,114.4
"18215","97b43922","Nissan Leaf (24 kWh) 2013-2016","Hawkes Bay","Winter",7,2020,322,6.7,48.1
"18216","97b43922","Nissan Leaf (24 kWh) 2013-2016","Hawkes Bay","Winter",8,2020,1133,7,161.9
"18217","97b43922","Nissan Leaf (24 kWh) 2013-2016","Hawkes Bay","Summer",2,2021,691,8.2,84.3
"18218","97b43922","Nissan Leaf (24 kWh) 2013-2016","Hawkes Bay","Autumn",3,2021,977,7.8,125.3
"18219","97b43922","Nissan Leaf (24 kWh) 2013-2016","Hawkes Bay","Spring",10,2021,934,7.3,127.9
"18220","97b43922","Nissan Leaf (24 kWh) 2013-2016","Hawkes Bay","Autumn",3,2022,782,7.7,101.6
"18221","97b43922","Nissan Leaf (24 kWh) 2013-2016","Hawkes Bay","Autumn",4,2022,549,7.7,71.3
"18222","97b43922","Nissan Leaf (24 kWh) 2013-2016","Hawkes Bay","Autumn",5,2022,894,7.7,116.1
"18223","97b43922","Nissan Leaf (24 kWh) 2013-2016","Hawkes Bay","Winter",6,2022,1047,6.8,154
"18224","97b43922","Nissan Leaf (24 kWh) 2013-2016","Hawkes Bay","Winter",7,2022,2431,7,347.3
"18225","88902f94","Nissan Leaf (24 kWh) 2013-2016","Wellington","Spring",10,2018,1841,6.5,283.2
"18226","88902f94","Nissan Leaf (24 kWh) 2013-2016","Wellington","Spring",11,2018,1481,6.5,227.8
"18227","88902f94","Nissan Leaf (24 kWh) 2013-2016","Wellington","Summer",12,2018,1674,7,239.1
"18228","88902f94","Nissan Leaf (24 kWh) 2013-2016","Wellington","Summer",1,2019,1387,6.8,204
"18229","88902f94","Nissan Leaf (24 kWh) 2013-2016","Wellington","Summer",2,2019,1876,6.5,288.6
"18230","88902f94","Nissan Leaf (24 kWh) 2013-2016","Wellington","Winter",7,2019,1285,6.2,207.3
"18231","88902f94","Nissan Leaf (24 kWh) 2013-2016","Wellington","Spring",10,2019,1415,6.3,224.6
"18232","88902f94","Nissan Leaf (24 kWh) 2013-2016","Wellington","Spring",11,2019,1588,6.6,240.6
"18233","88902f94","Nissan Leaf (24 kWh) 2013-2016","Wellington","Summer",12,2019,1257,6.6,190.5
"18234","88902f94","Nissan Leaf (24 kWh) 2013-2016","Wellington","Summer",1,2020,1236,6.7,184.5
"18235","81e9b076","Nissan Leaf (30 kWh)","Bay of Plenty","Spring",11,2018,724,7.4,97.8
"18236","81e9b076","Nissan Leaf (30 kWh)","Bay of Plenty","Summer",12,2018,959,7.4,129.6
"18237","81e9b076","Nissan Leaf (30 kWh)","Bay of Plenty","Autumn",3,2019,474,7.6,62.4
"18238","81e9b076","Nissan Leaf (30 kWh)","Bay of Plenty","Autumn",4,2019,822,7.4,111.1
"18239","81e9b076","Nissan Leaf (30 kWh)","Bay of Plenty","Autumn",5,2019,515,7.2,71.5
"18240","81e9b076","Nissan Leaf (30 kWh)","Bay of Plenty","Winter",6,2019,317,6.9,45.9
"18241","81e9b076","Nissan Leaf (30 kWh)","Bay of Plenty","Winter",7,2019,714,6.9,103.5
"18242","81e9b076","Nissan Leaf (30 kWh)","Bay of Plenty","Winter",8,2019,1021,7.2,141.8
"18243","81e9b076","Nissan Leaf (30 kWh)","Bay of Plenty","Spring",9,2019,851,7,121.6
"18244","81e9b076","Nissan Leaf (30 kWh)","Bay of Plenty","Spring",10,2019,846,7.3,115.9
"18245","81e9b076","Nissan Leaf (30 kWh)","Bay of Plenty","Spring",11,2019,752,7.7,97.7
"18246","81e9b076","Nissan Leaf (30 kWh)","Bay of Plenty","Summer",12,2019,433,7.3,59.3
"18247","81e9b076","Nissan Leaf (30 kWh)","Bay of Plenty","Summer",1,2020,548,7.5,73.1
"18248","81e9b076","Nissan Leaf (30 kWh)","Bay of Plenty","Summer",2,2020,540,7.3,74
"18249","81e9b076","Nissan Leaf (30 kWh)","Bay of Plenty","Autumn",3,2020,317,7.5,42.3
"18250","81e9b076","Nissan Leaf (30 kWh)","Bay of Plenty","Autumn",4,2020,161,7.6,21.2
"18251","81e9b076","Nissan Leaf (30 kWh)","North Canterbury","Winter",7,2020,586,7.3,80.3
"18252","81e9b076","Nissan Leaf (30 kWh)","North Canterbury","Winter",8,2020,461,8,57.6
"18253","81e9b076","Nissan Leaf (30 kWh)","North Canterbury","Spring",9,2020,591,8,73.9
"18254","81e9b076","Nissan Leaf (30 kWh)","North Canterbury","Spring",10,2020,532,8.6,61.9
"18255","81e9b076","Nissan Leaf (30 kWh)","North Canterbury","Spring",11,2020,506,8.5,59.5
"18256","81e9b076","Nissan Leaf (30 kWh)","North Canterbury","Summer",12,2020,268,8.5,31.5
"18257","81e9b076","Nissan Leaf (30 kWh)","North Canterbury","Summer",1,2021,548,8.2,66.8
"18258","81e9b076","Nissan Leaf (30 kWh)","North Canterbury","Summer",2,2021,393,8.3,47.3
"18259","81e9b076","Nissan Leaf (30 kWh)","North Canterbury","Autumn",3,2021,620,8.3,74.7
"18260","81e9b076","Nissan Leaf (30 kWh)","North Canterbury","Autumn",4,2021,748,8,93.5
"18261","81e9b076","Nissan Leaf (30 kWh)","North Canterbury","Autumn",5,2021,623,6.8,91.6
"18262","81e9b076","Nissan Leaf (30 kWh)","North Canterbury","Winter",6,2021,965,7.3,132.2
"18263","ce9e3bdd","Nissan Leaf (30 kWh)","North Canterbury","Winter",8,2018,1246,7.4,168.4
"18264","ce9e3bdd","Nissan Leaf (30 kWh)","North Canterbury","Spring",10,2018,1530,7.2,212.5
"18265","ce9e3bdd","Nissan Leaf (30 kWh)","North Canterbury","Spring",11,2018,1410,7.5,188
"18266","ce9e3bdd","Nissan Leaf (30 kWh)","North Canterbury","Summer",12,2018,1337,7.7,173.6
"18267","ce9e3bdd","Nissan Leaf (30 kWh)","North Canterbury","Summer",1,2019,1179,7.6,155.1
"18268","ce9e3bdd","Nissan Leaf (30 kWh)","North Canterbury","Summer",2,2019,1254,7.7,162.9
"18269","ce9e3bdd","Nissan Leaf (30 kWh)","North Canterbury","Autumn",3,2019,1370,7.7,177.9
"18270","ce9e3bdd","Nissan Leaf (30 kWh)","North Canterbury","Autumn",4,2019,851,7.9,107.7
"18271","ce9e3bdd","Nissan Leaf (30 kWh)","North Canterbury","Autumn",5,2019,836,7.2,116.1
"18272","ce9e3bdd","Nissan Leaf (30 kWh)","North Canterbury","Winter",6,2019,1787,7.3,244.8
"18273","ce9e3bdd","Nissan Leaf (30 kWh)","North Canterbury","Winter",7,2019,1734,7.1,244.2
"18274","ce9e3bdd","Nissan Leaf (30 kWh)","North Canterbury","Winter",8,2019,1783,7.1,251.1
"18275","ce9e3bdd","Nissan Leaf (30 kWh)","North Canterbury","Spring",9,2019,1936,7.5,258.1
"18276","ce9e3bdd","Nissan Leaf (30 kWh)","North Canterbury","Spring",10,2019,902,7.7,117.1
"18277","ce9e3bdd","Nissan Leaf (30 kWh)","North Canterbury","Spring",11,2019,1722,7.3,235.9
"18278","ce9e3bdd","Nissan Leaf (30 kWh)","North Canterbury","Summer",12,2019,1228,7.5,163.7
"18279","ce9e3bdd","Nissan Leaf (30 kWh)","North Canterbury","Summer",1,2020,844,7.4,114.1
"18280","ce9e3bdd","Nissan Leaf (30 kWh)","North Canterbury","Summer",2,2020,1500,7.4,202.7
"18281","ce9e3bdd","Nissan Leaf (30 kWh)","North Canterbury","Autumn",3,2020,1199,7.4,162
"18282","ce9e3bdd","Nissan Leaf (30 kWh)","North Canterbury","Autumn",4,2020,239,7.5,31.9
"18283","ce9e3bdd","Nissan Leaf (30 kWh)","North Canterbury","Autumn",5,2020,864,7.4,116.8
"18284","ce9e3bdd","Nissan Leaf (30 kWh)","North Canterbury","Winter",6,2020,1081,6.7,161.3
"18285","ce9e3bdd","Nissan Leaf (30 kWh)","North Canterbury","Winter",7,2020,1588,6.6,240.6
"18286","ce9e3bdd","Nissan Leaf (30 kWh)","North Canterbury","Winter",8,2020,1309,7,187
"18287","ce9e3bdd","Nissan Leaf (30 kWh)","North Canterbury","Spring",9,2020,1099,7.1,154.8
"18288","ce9e3bdd","Nissan Leaf (30 kWh)","North Canterbury","Spring",10,2020,1041,7.1,146.6
"18289","ce9e3bdd","Nissan Leaf (30 kWh)","North Canterbury","Spring",11,2020,1508,7.3,206.6
"18290","ce9e3bdd","Nissan Leaf (30 kWh)","North Canterbury","Summer",12,2020,1728,7.5,230.4
"18291","ce9e3bdd","Nissan Leaf (30 kWh)","North Canterbury","Summer",1,2021,1093,7.1,153.9
"18292","ce9e3bdd","Nissan Leaf (30 kWh)","North Canterbury","Summer",2,2021,1289,6.9,186.8
"18293","ce9e3bdd","Nissan Leaf (30 kWh)","North Canterbury","Autumn",3,2021,1918,6.9,278
"18294","ce9e3bdd","Nissan Leaf (30 kWh)","North Canterbury","Autumn",4,2021,1524,6.9,220.9
"18295","ce9e3bdd","Nissan Leaf (30 kWh)","North Canterbury","Autumn",5,2021,212,6.2,34.2
"18296","ce9e3bdd","Nissan Leaf (30 kWh)","North Canterbury","Winter",6,2021,1393,6.4,217.7
"18297","ce9e3bdd","Nissan Leaf (30 kWh)","North Canterbury","Winter",7,2021,1856,6.5,285.5
"18298","ce9e3bdd","Nissan Leaf (30 kWh)","North Canterbury","Winter",8,2021,863,6.4,134.8
"18299","ce9e3bdd","Nissan Leaf (30 kWh)","North Canterbury","Spring",9,2021,985,7.1,138.7
"18300","ce9e3bdd","Nissan Leaf (30 kWh)","North Canterbury","Spring",10,2021,1045,7.1,147.2
"18301","ce9e3bdd","Nissan Leaf (30 kWh)","North Canterbury","Spring",11,2021,1721,7.2,239
"18302","ce9e3bdd","Nissan Leaf (30 kWh)","North Canterbury","Summer",12,2021,1251,7.2,173.8
"18303","ce9e3bdd","Nissan Leaf (30 kWh)","North Canterbury","Summer",1,2022,987,7.1,139
"18304","ce9e3bdd","Nissan Leaf (30 kWh)","North Canterbury","Summer",2,2022,1321,7.3,181
"18305","ce9e3bdd","Nissan Leaf (30 kWh)","North Canterbury","Autumn",3,2022,0,7.1,0
"18306","ce9e3bdd","Nissan Leaf (30 kWh)","North Canterbury","Autumn",4,2022,2042,7,291.7
"18307","ce9e3bdd","Nissan Leaf (30 kWh)","North Canterbury","Autumn",5,2022,449,7,64.1
"18308","a4760f38","Nissan Leaf (24 kWh) 2013-2016","Coastal Otago","Spring",10,2018,534,7.9,67.6
"18309","a4760f38","Nissan Leaf (24 kWh) 2013-2016","Coastal Otago","Spring",11,2018,749,7.8,96
"18310","a4760f38","Nissan Leaf (24 kWh) 2013-2016","Coastal Otago","Summer",12,2018,748,7.8,95.9
"18311","a4760f38","Nissan Leaf (24 kWh) 2013-2016","Coastal Otago","Summer",1,2019,471,8,58.9
"18312","a4760f38","Nissan Leaf (24 kWh) 2013-2016","Coastal Otago","Summer",2,2019,632,7.8,81
"18313","a4760f38","Nissan Leaf (24 kWh) 2013-2016","Coastal Otago","Autumn",3,2019,508,7.8,65.1
"18314","a4760f38","Nissan Leaf (24 kWh) 2013-2016","Coastal Otago","Autumn",4,2019,438,7.1,61.7
"18315","a4760f38","Nissan Leaf (24 kWh) 2013-2016","Coastal Otago","Autumn",5,2019,789,6.1,129.3
"18316","a4760f38","Nissan Leaf (24 kWh) 2013-2016","Coastal Otago","Winter",6,2019,649,6,108.2
"18317","a4760f38","Nissan Leaf (24 kWh) 2013-2016","Coastal Otago","Winter",7,2019,516,5.5,93.8
"18318","a4760f38","Nissan Leaf (24 kWh) 2013-2016","Coastal Otago","Winter",8,2019,438,5.7,76.8
"18319","a4760f38","Nissan Leaf (24 kWh) 2013-2016","Coastal Otago","Spring",9,2019,498,6.5,76.6
"18320","a4760f38","Nissan Leaf (24 kWh) 2013-2016","Coastal Otago","Spring",10,2019,391,7.2,54.3
"18321","a4760f38","Nissan Leaf (24 kWh) 2013-2016","Coastal Otago","Spring",11,2019,358,7.3,49
"18322","a4760f38","Nissan Leaf (24 kWh) 2013-2016","Coastal Otago","Summer",12,2019,753,7.2,104.6
"18323","a4760f38","Nissan Leaf (24 kWh) 2013-2016","Coastal Otago","Summer",1,2020,448,7.5,59.7
"18324","a4760f38","Nissan Leaf (24 kWh) 2013-2016","Coastal Otago","Summer",2,2020,337,7.3,46.2
"18325","a4760f38","Nissan Leaf (24 kWh) 2013-2016","Coastal Otago","Autumn",3,2020,292,7.6,38.4
"18326","a4760f38","Nissan Leaf (24 kWh) 2013-2016","Coastal Otago","Autumn",4,2020,166,6.8,24.4
"18327","a4760f38","Nissan Leaf (24 kWh) 2013-2016","Coastal Otago","Autumn",5,2020,199,6.6,30.2
"18328","a4760f38","Nissan Leaf (24 kWh) 2013-2016","Coastal Otago","Winter",6,2020,375,6.3,59.5
"18329","a4760f38","Nissan Leaf (24 kWh) 2013-2016","Coastal Otago","Winter",7,2020,516,6.1,84.6
"18330","a4760f38","Nissan Leaf (24 kWh) 2013-2016","Coastal Otago","Winter",8,2020,406,6.9,58.8
"18331","a4760f38","Nissan Leaf (24 kWh) 2013-2016","Coastal Otago","Spring",9,2020,333,7.4,45
"18332","a4760f38","Nissan Leaf (24 kWh) 2013-2016","Coastal Otago","Spring",10,2020,361,7.5,48.1
"18333","a4760f38","Nissan Leaf (24 kWh) 2013-2016","Coastal Otago","Spring",11,2020,486,7.7,63.1
"18334","a4760f38","Nissan Leaf (24 kWh) 2013-2016","Coastal Otago","Summer",12,2020,443,7.6,58.3
"18335","a4760f38","Nissan Leaf (24 kWh) 2013-2016","Coastal Otago","Summer",1,2021,386,7.2,53.6
"18336","a4760f38","Nissan Leaf (24 kWh) 2013-2016","Coastal Otago","Summer",2,2021,357,7.8,45.8
"18337","a4760f38","Nissan Leaf (24 kWh) 2013-2016","Coastal Otago","Autumn",3,2021,508,7.3,69.6
"18338","a4760f38","Nissan Leaf (24 kWh) 2013-2016","Coastal Otago","Autumn",4,2021,334,7.3,45.8
"18339","a4760f38","Nissan Leaf (24 kWh) 2013-2016","Coastal Otago","Autumn",5,2021,453,6.2,73.1
"18340","a4760f38","Nissan Leaf (24 kWh) 2013-2016","Coastal Otago","Winter",6,2021,351,5.5,63.8
"18341","a4760f38","Nissan Leaf (24 kWh) 2013-2016","Coastal Otago","Winter",7,2021,362,5.7,63.5
"18342","a4760f38","Nissan Leaf (24 kWh) 2013-2016","Coastal Otago","Winter",8,2021,150,5.8,25.9
"18343","a4760f38","Nissan Leaf (24 kWh) 2013-2016","Coastal Otago","Spring",9,2021,224,6.7,33.4
"18344","a4760f38","Nissan Leaf (24 kWh) 2013-2016","Coastal Otago","Spring",10,2021,280,7.3,38.4
"18345","a4760f38","Nissan Leaf (24 kWh) 2013-2016","Coastal Otago","Spring",11,2021,333,8,41.6
"18346","a4760f38","Nissan Leaf (24 kWh) 2013-2016","Coastal Otago","Summer",12,2021,328,7.5,43.7
"18347","a4760f38","Nissan Leaf (24 kWh) 2013-2016","Coastal Otago","Summer",1,2022,303,7.3,41.5
"18348","a4760f38","Nissan Leaf (24 kWh) 2013-2016","Coastal Otago","Summer",2,2022,221,7.2,30.7
"18349","a4760f38","Nissan Leaf (24 kWh) 2013-2016","Coastal Otago","Autumn",3,2022,274,7.1,38.6
"18350","a4760f38","Nissan Leaf (24 kWh) 2013-2016","Coastal Otago","Autumn",4,2022,229,6.7,34.2
"18351","a4760f38","Nissan Leaf (24 kWh) 2013-2016","Coastal Otago","Autumn",5,2022,373,6.7,55.7
"18352","a4760f38","Nissan Leaf (24 kWh) 2013-2016","Coastal Otago","Winter",6,2022,231,5.8,39.8
"18353","a4760f38","Nissan Leaf (24 kWh) 2013-2016","Coastal Otago","Winter",7,2022,218,5.2,41.9
"18354","a4760f38","Nissan Leaf (24 kWh) 2013-2016","Coastal Otago","Winter",8,2022,703,6.4,109.8
"18355","a4760f38","Nissan Leaf (24 kWh) 2013-2016","Coastal Otago","Spring",9,2022,361,6.5,55.5
"18356","a4760f38","Nissan Leaf (24 kWh) 2013-2016","Coastal Otago","Spring",10,2022,273,6.9,39.6
"18357","a4760f38","Nissan Leaf (24 kWh) 2013-2016","Coastal Otago","Spring",11,2022,562,7,80.3
"18358","a4760f38","Nissan Leaf (24 kWh) 2013-2016","Coastal Otago","Summer",12,2022,523,7.5,69.7
"18359","62cbf8f2","Nissan Leaf (40 kWh)","Central Otago","Autumn",5,2019,1189,6.2,191.8
"18360","3c98b4ab","Nissan Leaf (40 kWh)","Coastal Otago","Spring",11,2018,2869,5.5,521.6
"18361","3c98b4ab","Nissan Leaf (40 kWh)","Coastal Otago","Summer",12,2018,4603,5.6,822
"18362","3c98b4ab","Nissan Leaf (40 kWh)","Coastal Otago","Summer",1,2019,2454,5.7,430.5
"18363","3c98b4ab","Nissan Leaf (40 kWh)","Coastal Otago","Summer",2,2019,2754,5.7,483.2
"18364","3c98b4ab","Nissan Leaf (40 kWh)","Coastal Otago","Autumn",3,2019,3020,5.8,520.7
"18365","3c98b4ab","Nissan Leaf (40 kWh)","Coastal Otago","Autumn",4,2019,2859,5.5,519.8
"18366","3c98b4ab","Nissan Leaf (40 kWh)","Coastal Otago","Autumn",5,2019,2295,5.2,441.3
"18367","384ac389","Nissan Leaf (24 kWh) 2013-2016","Wellington","Winter",7,2018,0,5.8,0
"18368","384ac389","Nissan Leaf (24 kWh) 2013-2016","Wellington","Winter",8,2018,1724,5.9,292.2
"18369","384ac389","Nissan Leaf (24 kWh) 2013-2016","Wellington","Spring",9,2018,1652,5.9,280
